uuid,country,source,school_id,giga_school_id,name,education_level,student_count,connectivity,type_connectivity,connectivity_speed,electricity_availability,lat,lon
c31284f9-91c9-33f1-9627-e6f0e4cdb5c7,Costa Rica,government,4888,G_CRI_003851,NOCTURNO LA CUESTA,secondary,533,YES,ADSL,1,Yes,8.47157155,-82.85948133
e7f49b6c-323d-391c-b6ba-a537e80e18a0,Costa Rica,government,4895,G_CRI_003852,CINDEA CARIARI,,,NO,,0,No,10.4105249,-83.71500682
813f6782-4fdd-36c7-9a04-9e991abee180,Costa Rica,government,4897,G_CRI_003853,CINDEA UPALA,,,NO,,0,No,10.99767627,-85.0643834
71cd8198-f9e1-3236-a866-c919bdc6006e,Costa Rica,government,4899,G_CRI_003854,JAMAICA,Primary,233,YES,ADSL,4,Yes,10.61403411,-84.53258709
b24114f1-34ec-39b1-b178-4621aa1e08f1,Costa Rica,government,4901,G_CRI_003855,LOURDES,Primary,6,YES,LTE,6,Yes,10.61014203,-84.80825411
c36675e6-28cc-3237-834b-822fc96eb535,Costa Rica,government,4911,G_CRI_003856,CINDEA RICARDO JIMENEZ O.-C.A.I. SAN SEBASTIAN,,,YES,FO,10,Yes,9.92405904,-84.07902007
5d5b3f31-0bb8-301b-9716-a50d64954908,Costa Rica,government,4913,G_CRI_003857,LICEO DOS RIOS,secondary,74,YES,LTE,6,Yes,10.89368971,-85.37989335
b636a449-3278-300c-8a92-88b1b942bafa,Costa Rica,government,4915,G_CRI_003858,LICEO RURAL CABECERAS,secondary,86,YES,LTE,6,Yes,10.35925692,-84.8779508
7c4320ea-ff8f-3024-8b4b-6de84381a62c,Costa Rica,government,4916,G_CRI_003859,NOCTURNO CARLOS MELENDEZ CHAVERRI,secondary,632,YES,ADSL,10,Yes,9.97874165,-84.11832187
795d027a-c50f-33d9-b5d8-3a2efe086107,Costa Rica,government,4917,G_CRI_003860,RAFAEL VARGAS QUIROS,Primary,353,YES,FO,10,Yes,9.95331242,-84.08703958
154b90d1-413d-3559-8abd-1bca7c62bf4a,Costa Rica,government,4918,G_CRI_003861,J.N. MANUEL BELGRANO,,,YES,ADSL,6,Yes,9.92105588,-84.095754
c3024cdd-2bc7-3577-a57e-6bebd8923c0a,Costa Rica,government,4919,G_CRI_003862,JUAN ENRIQUE PESTALOZZI,Primary,886,YES,FO,55,Yes,9.9564581,-84.03227517
a595d827-8bf7-3523-b771-26b303eccdc6,Costa Rica,government,4929,G_CRI_003863,ARUBA,Primary,425,YES,FO,45,Yes,9.88328082,-84.08598069
0f682815-34e8-31b8-b209-2560f44e6d04,Costa Rica,government,4930,G_CRI_003864,DOMINGO FAUSTINO SARMIENTO,Primary,532,YES,FO,70,Yes,9.85419181,-84.09181387
16c7fad7-7aff-3a73-baa8-543e57799825,Costa Rica,government,4933,G_CRI_003865,PUEBLO NUEVO,Primary,5,YES,3G,4,Yes,9.63160734,-84.47514366
94051813-3198-3770-9312-25370bdb419f,Costa Rica,government,4934,G_CRI_003866,EL PITAL,Primary,2,NO,,0,Yes,9.81709541,-84.45554092
7bc9556e-a271-31dd-98ad-94e4cc97e949,Costa Rica,government,4939,G_CRI_003867,NAVAJUELAR,Primary,31,YES,LTE,6,Yes,9.2919291,-83.59541146
f77c2327-9a09-3ea5-a7d2-97677d09c6ad,Costa Rica,government,4940,G_CRI_003868,SAN VICENTE Y LAS GRANADINAS,Primary,21,YES,LTE,6,Yes,9.13052388,-83.47518718
ccf21967-f731-3e17-b873-29f0c9108256,Costa Rica,government,4941,G_CRI_003869,ANTILLAS NEERLANDESAS,Primary,13,YES,LTE,6,Yes,9.08989745,-83.11865286
a55290f7-e390-3c78-9026-32a2e1158069,Costa Rica,government,4942,G_CRI_003870,CRISTO REY,Primary,42,YES,ADSL,2,Yes,9.36254904,-83.70226272
e6bbdecd-b405-39a4-9405-6b4b5f725de5,Costa Rica,government,4943,G_CRI_003871,GUADALUPE,Primary,38,YES,ADSL,4,Yes,9.42817941,-83.64665306
86625230-01a0-3bb1-a1e0-b9c9d34810cf,Costa Rica,government,4947,G_CRI_003872,LEON CORTES CASTRO,Primary,72,YES,FO,4,Yes,10.08172724,-84.31202779
9d665509-d2f0-30ec-af46-10b8cbf641b0,Costa Rica,government,4948,G_CRI_003873,EL SITIO,Primary,82,YES,ADSL,5,Yes,10.08119501,-84.25893005
18f4490d-2a0a-33fb-b40b-c2bdc98d0c2c,Costa Rica,government,4955,G_CRI_003874,SAN LUIS,Primary,16,YES,LTE,6,Yes,10.68522459,-84.74107125
f237e627-69fa-3e8b-936b-992a22abab02,Costa Rica,government,4956,G_CRI_003875,BAHAMAS,Primary,6,YES,LTE,6,Yes,10.48198395,-84.42253556
2306abcf-7699-346e-ad11-189480f09869,Costa Rica,government,4957,G_CRI_003876,DOMINICA,Primary,31,YES,LTE,6,Yes,10.67986777,-84.85798933
f3c4609f-da3e-3d70-8181-ceba73277883,Costa Rica,government,4958,G_CRI_003877,GRANADA,Primary,36,YES,FO,10,Yes,10.83664147,-84.65447203
9d84b5d6-bda8-351a-ac1c-573851ecfc5f,Costa Rica,government,4963,G_CRI_003878,SAN ISIDRO,Primary,1,NO,,0,Yes,9.53883028,-84.06127989
145be93d-e14e-3706-b7d7-7416f7582937,Costa Rica,government,4964,G_CRI_003879,SAN RAFAEL,Primary,75,YES,ADSL,4,Yes,9.67153102,-83.97307762
cad86591-019f-32db-83c0-62e2822d157d,Costa Rica,government,4965,G_CRI_003880,J.N. JUAN VAZQUEZ DE CORONADO,,,NO,,0,No,9.84057881,-83.9155376
8ebf686c-527e-3467-8e55-29ba238bef7b,Costa Rica,government,4967,G_CRI_003881,ESCUELA DR. FERNANDO GUZMAN,Primary,360,YES,FO,45,Yes,9.84947335,-83.92085634
39f9094a-1c60-346f-92b9-4df47932a003,Costa Rica,government,4971,G_CRI_003882,TULÃ‹SI,Primary,33,YES,LTE,6,Yes,9.7053132,-83.43118878
8a40308b-775e-3490-ab54-bcef0b8e0862,Costa Rica,government,4972,G_CRI_003883,JAREY,Primary,34,YES,LTE,6,Yes,9.74972727,-83.3899035
c3ebedd8-d7c3-314a-80fe-a09b525d0402,Costa Rica,government,4973,G_CRI_003884,SHINABLA,Primary,14,YES,LTE,6,Yes,9.76263883,-83.29483963
1b9a831e-dd1c-3d80-90f5-254e26e36b51,Costa Rica,government,4974,G_CRI_003885,TSIMARI,Primary,28,YES,LTE,6,Yes,9.7059542,-83.5910307
aa5f1753-eebd-3f0e-b84f-8be8d17066cb,Costa Rica,government,4978,G_CRI_003886,REPUBLICA TRINIDAD Y TOBAGO,Primary,40,YES,ADSL,5,Yes,10.40541534,-84.16378538
870d3ff4-6d59-3792-aed9-eac77732bd65,Costa Rica,government,4979,G_CRI_003887,ROJOMACA,Primary,8,YES,LTE,6,Yes,10.53524674,-84.02375328
77aa5ffc-bf8a-3cbd-b438-54558fbf8f7d,Costa Rica,government,4980,G_CRI_003888,RIO MAGDALENA,Primary,14,YES,LTE,6,Yes,10.53500737,-84.12533898
bfb3ae2d-2f6c-3c03-a2c6-50a82de4d6f5,Costa Rica,government,4981,G_CRI_003889,SAN FRANCISCO,Primary,211,YES,FO,15,Yes,10.00519059,-84.07178545
1da7034c-b19c-3846-a72d-51af17c86fdc,Costa Rica,government,4986,G_CRI_003890,BERMUDAS,Primary,65,YES,ADSL,5,Yes,10.57262534,-85.40924244
0b0e91f2-8003-3636-a0d5-2b083cf93a12,Costa Rica,government,4987,G_CRI_003891,LOS ANGELES,Primary,9,YES,LTE,6,Yes,10.72772005,-85.2214563
85752d5c-9473-3df2-86f2-a69ad940984c,Costa Rica,government,4989,G_CRI_003892,JULIA ACUNA DE SOMARRIBAS,Primary,129,YES,ADSL,10,Yes,10.56696876,-85.39067534
7ac75bdf-6b61-3669-83f6-addedb214f21,Costa Rica,government,4993,G_CRI_003893,SAN ISIDRO,Primary,6,YES,LTE,6,Yes,9.97653985,-85.40215913
13ae6790-6216-3a62-a016-757a9323c6e4,Costa Rica,government,4995,G_CRI_003894,JOSE MARTIN CARRILLO CASTRILLO,Primary,36,YES,LTE,6,Yes,10.02232138,-85.36575797
c447f155-290c-38f5-851b-95a0eb20219b,Costa Rica,government,4996,G_CRI_003895,MONTE ROMO,Primary,29,YES,LTE,6,Yes,9.99730217,-85.38143556
2bdc87f8-bbfa-3c41-9be2-b505a5561ac4,Costa Rica,government,4997,G_CRI_003896,PUERTO CARRILLO,Primary,50,YES,ADSL,10,Yes,9.8650022,-85.47661189
2ef44225-3598-3082-8142-afa9433b1299,Costa Rica,government,5004,G_CRI_003897,LAJAS,Primary,28,YES,LTE,6,Yes,10.30628095,-85.06080539
851473a6-e87d-3508-9ac3-0ed85783d8fd,Costa Rica,government,5005,G_CRI_003898,J.N. MONSENOR LUIS LEIPOLD,,,YES,FO,10,Yes,10.42920052,-85.09091162
cf1ce96f-debd-32fd-b874-cc5bbbd4dd83,Costa Rica,government,5006,G_CRI_003899,LA PLAZA,Primary,7,YES,LTE,6,Yes,10.35891673,-84.91614884
04eaf9af-6b51-3182-94cd-650fba3a4619,Costa Rica,government,5009,G_CRI_003900,ARANCIBIA,Primary,3,YES,LTE,6,Yes,10.22946424,-84.69811529
3c3872f8-bdf4-3cc7-8b8e-b755ea545805,Costa Rica,government,5010,G_CRI_003901,EL ROBLE,Primary,549,YES,FO,10,Yes,9.98178716,-84.73589683
1986f9b0-101c-3ea3-970b-2e89911805de,Costa Rica,government,5011,G_CRI_003902,MANUEL MORA VALVERDE,Primary,427,YES,FO,10,Yes,9.96809572,-84.72479211
1078bf2b-ee3e-3c61-a8b1-cf7325330913,Costa Rica,government,5012,G_CRI_003903,SAN RAMON DE ARIO,Primary,5,YES,LTE,6,Yes,9.74271337,-85.11130286
a25be8b2-bc4b-3793-aed2-90b2216327bb,Costa Rica,government,5013,G_CRI_003904,SAN PEDRO,Primary,3,YES,LTE,6,Yes,9.72503423,-85.08346351
471dd733-db2d-3ca1-a5a4-7748b8f2d42a,Costa Rica,government,5016,G_CRI_003905,BALLENA,Primary,3,YES,ADSL,5,Yes,9.12206635,-83.70472331
cacfe8bf-f9e1-3639-a160-6d4015c7a4ce,Costa Rica,government,5017,G_CRI_003906,LA ESMERALDA,Primary,41,YES,ADSL,10,Yes,8.88223317,-82.8324576
61695066-e053-35aa-a9e1-db46d5d58376,Costa Rica,government,5021,G_CRI_003907,SAND BOX,Primary,93,YES,ADSL,6,Yes,9.61773337,-82.82301966
f81795c5-16df-3ece-a7e1-26e6e2890bff,Costa Rica,government,5022,G_CRI_003908,ALTO UREN,Primary,6,YES,3G,4,Yes,9.42740898,-82.98042982
852dc6d7-b178-36b8-83c6-27d668cfedd3,Costa Rica,government,5023,G_CRI_003909,OROCHICO,Primary,6,YES,3G,4,Yes,9.58609739,-83.07322635
dd75d85b-4f9e-3539-ab4b-61e3a7a6709a,Costa Rica,government,5025,G_CRI_003910,SAN CRISTOBAL Y NEVIS,Primary,12,YES,LTE,6,Yes,10.13594664,-83.28715332
15216758-b4d9-3142-99cc-b9ef947de86d,Costa Rica,government,5026,G_CRI_003911,ALTOS DE GERMANIA,Primary,16,NO,,0,Yes,10.13123109,-83.5845195
d50a9037-1c17-3b73-a94f-61533c4ebe94,Costa Rica,government,5027,G_CRI_003912,BAJO BLEY,Primary,23,NO,,0,Yes,9.61101129,-83.21553329
b213da76-b11d-34ae-a162-a334b21ac5a1,Costa Rica,government,5028,G_CRI_003913,GRANO DE ORO,Primary,76,NO,,0,Yes,10.10812247,-83.57278883
02c323da-4cfd-3a73-a99f-2400e1a9d90d,Costa Rica,government,5029,G_CRI_003914,PALMERA,Primary,52,YES,LTE,6,Yes,9.96444949,-83.29417324
83cfc02e-bc73-35c7-8ad1-3b4e437859fa,Costa Rica,government,5030,G_CRI_003915,POZO AZUL,Primary,20,YES,LTE,6,Yes,9.93928603,-83.27118795
028469e9-747a-3b6d-894a-864f90a645c3,Costa Rica,government,5031,G_CRI_003916,SERINACH,Primary,6,YES,LTE,6,Yes,9.94216021,-83.28324409
6d7782c7-1a43-36c9-9f70-60a997c2a199,Costa Rica,government,5032,G_CRI_003917,PROYECTO PACUARE,Primary,572,YES,ADSL,5,Yes,9.99962969,-83.0509454
4dd115c8-1582-36ea-bd9c-2c686b359670,Costa Rica,government,5033,G_CRI_003918,NUEVO SANTO DOMINGO,Primary,17,YES,LTE,6,Yes,10.19685377,-83.36993178
708471ad-7ee6-3df3-8846-502a7661cfd6,Costa Rica,government,5036,G_CRI_003919,LA ESPERANZA,Primary,11,YES,LTE,6,Yes,10.76740984,-83.75831061
a7ca8448-e19b-384b-9dc6-55d91e75558d,Costa Rica,government,5037,G_CRI_003920,BARBADOS,Primary,8,YES,LTE,6,Yes,10.50543046,-83.80600504
ac06289c-4ca3-30e7-89c7-8f30ceee86e7,Costa Rica,government,5038,G_CRI_003921,SARDINA,Primary,1,YES,LTE,6,Yes,10.62941452,-83.74343463
33c33271-ba5e-3fd5-b346-447c26035e4b,Costa Rica,government,5039,G_CRI_003922,ESCOCIA,Primary,3,YES,ADSL,,Yes,10.24563996,-83.57992102
88abc68a-4878-33d4-9f28-772dc54619f6,Costa Rica,government,5040,G_CRI_003923,J.N. GUAPILES,,,YES,FO,10,Yes,10.21603554,-83.78852297
bdee133f-586d-38eb-ba3e-45f6b4418f8d,Costa Rica,government,5041,G_CRI_003924,MACADAMIA,Primary,4,NO,,0,Yes,10.12128996,-83.67336603
cb0ca5be-9b20-39c7-bfae-20a17e176774,Costa Rica,government,5044,G_CRI_003925,SAN GERARDO,Primary,2,YES,3G,3,Yes,9.63565106,-84.32200872
56727565-3bb5-367a-82e6-f702f2515416,Costa Rica,government,5045,G_CRI_003926,REPUBLICA DE GUYANA,Primary,89,YES,FO,15,Yes,9.77639177,-84.63453376
b8fc8241-00f7-349b-806c-d9f475ad547e,Costa Rica,government,5048,G_CRI_003927,RIO NARANJO,Primary,76,YES,LTE,6,Yes,10.68247331,-85.08982875
07a7d1af-0c65-355d-aeee-9531a4f7ebb5,Costa Rica,government,5053,G_CRI_003928,LABORATORIO TURRIALBA,Primary,175,NO,,0,Yes,9.90114122,-83.67319803
cee4854e-976e-3d50-96d3-59a84c30dc04,Costa Rica,government,5064,G_CRI_003929,HOGAR CRISTIANO,,,NO,,0,No,9.97781865,-84.74912047
598ca4b0-2259-3160-84e2-53d1a930d483,Costa Rica,government,5065,G_CRI_003930,HOGAR DE NIÃ‘OS TÃA TERE,Primary,136,YES,LTE,6,Yes,10.28530478,-83.74900235
beab9345-458c-3935-9c26-80ddeb075b26,Costa Rica,government,5072,G_CRI_003931,COLEGIO DE GRAVILIAS,secondary,609,YES,FO,2,Yes,9.89513083,-84.05971557
a0b10c85-f308-3902-99bf-b5544c1291a9,Costa Rica,government,5073,G_CRI_003932,LICEO LA UVITA,secondary,313,YES,FO,20,Yes,9.17309824,-83.7457872
406101fe-69ed-3615-85f2-c96521451c4d,Costa Rica,government,5075,G_CRI_003933,LICEO FRANCISCO AMIGUETTE HERRERA,secondary,356,YES,ADSL,5,Yes,10.36377755,-84.43490176
e96a93ca-baf8-303e-8692-9300a137f321,Costa Rica,government,5076,G_CRI_003934,LICEO GASTON PERALTA CARRANZA,secondary,509,YES,ADSL,6,Yes,10.46039972,-84.34461567
4195b116-fc6c-3983-8141-67f41e2eee0f,Costa Rica,government,5079,G_CRI_003935,LICEO VILLARREAL,secondary,790,YES,FO,50,Yes,10.30152862,-85.80665836
600facda-5ec9-3ece-b326-6cf45c393e91,Costa Rica,government,5080,G_CRI_003936,COLEGIO JORGE VOLIO JIMENEZ,secondary,221,YES,FO,15,Yes,8.88632588,-82.81558917
f775b783-cfc7-3c7e-aec9-c122e6b5215e,Costa Rica,government,5082,G_CRI_003937,C.T.P. MARIO QUIROS SASSO,secondary,1490,YES,FO,245,Yes,9.90369498,-83.99497837
bbeb65a0-1d8e-38e0-b722-b0e63c1f1b8c,Costa Rica,government,5101,G_CRI_003938,CINDEA TURRIALBA,,,YES,FO,10,Yes,9.90466126,-83.68150981
72b0367d-9a7e-30ef-b905-ae5504a295b9,Costa Rica,government,5121,G_CRI_003939,LICEO RURAL LAS CEIBAS,secondary,89,YES,ADSL,10,Yes,9.77486402,-84.17226261
e96137a8-fcb8-36a1-ab9d-0f8eb927ef63,Costa Rica,government,5125,G_CRI_003940,LICEO RURAL CHANGUENA,secondary,132,YES,LTE,6,Yes,8.93743264,-83.20143189
684a6cca-4d5f-3e58-901c-46b0510c7ad3,Costa Rica,government,5128,G_CRI_003941,LICEO RURAL RIO NUEVO,secondary,78,YES,LTE,6,Yes,9.43414716,-83.84303655
04e0ad5c-bc4f-3cb6-a82e-617711251c1f,Costa Rica,government,5129,G_CRI_003942,LICEO RURAL EL JARDIN,secondary,76,NO,,0,Yes,9.55705082,-83.70584129
6ec4c7f8-5981-3116-b805-684ea467d6ca,Costa Rica,government,5131,G_CRI_003943,LICEO CONCEPCION DANIEL FLORES,secondary,245,YES,FO,15,Yes,9.23432128,-83.65851335
4c26e2f7-602a-378d-9627-85f566266b90,Costa Rica,government,5132,G_CRI_003944,LICEO RURAL MAIZ DE LOS UVA,secondary,127,YES,3G,3,Yes,9.04255231,-83.44233235
5fae0379-9a98-314d-9620-470f38a6ca40,Costa Rica,government,5133,G_CRI_003945,LICEO RURAL LOS ANGELES DE PARAMO,secondary,77,YES,3G,3,Yes,9.47923811,-83.80146885
51188bab-b672-3ae2-8437-1ee3da066bcb,Costa Rica,government,5134,G_CRI_003946,COLEGIO SANTA EDUVIGES,secondary,105,YES,ADSL,4,Yes,9.11535945,-83.24390562
fe563ffd-d0e6-36f1-bd56-f2b039012bb5,Costa Rica,government,5136,G_CRI_003947,COLEGIO DE UJARRAS,secondary,126,YES,FO,15,Yes,9.23507678,-83.29746273
22a02138-6b8c-314d-a950-afb03cffabc3,Costa Rica,government,5137,G_CRI_003948,LICEO LA GUACIMA,secondary,702,YES,FO,40,Yes,9.9359922,-84.26703995
aebe17f3-bcb7-3859-89b2-fb1c7f707ae0,Costa Rica,government,5139,G_CRI_003949,LICEO  POASITO,secondary,280,YES,ADSL,10,Yes,10.1636395,-84.19523084
838f36d8-89a8-363b-a85e-997e712da8fe,Costa Rica,government,5142,G_CRI_003950,LICEO RURAL SAN JORGE,secondary,145,YES,LTE,6,Yes,10.70950726,-84.67866581
2b3dd05f-6ec5-36ca-9672-4d02d6bcd482,Costa Rica,government,5144,G_CRI_003951,LICEO RURAL PONGOLA,secondary,43,YES,FO,10,Yes,10.5690984,-84.14165313
7a5405c3-de5a-3c9f-90f1-4ea17bd39d1d,Costa Rica,government,5145,G_CRI_003952,LICEO RURAL SAN JOAQUIN DE CUTRIS,secondary,96,YES,ADSL,10,Yes,10.68057935,-84.44771368
1a227a84-9a6e-32a8-aed5-39f60a5cf811,Costa Rica,government,5146,G_CRI_003953,LICEO RURAL EL CONCHO,secondary,48,YES,LTE,6,Yes,10.820854,-84.443792
899cff81-cd10-3335-a6e3-368c7a8a94cf,Costa Rica,government,5148,G_CRI_003954,LICEO RURAL SAN RAFAEL,secondary,47,YES,LTE,6,Yes,10.739462,-84.499354
1b357859-d642-3de2-8140-7edcc694cfe5,Costa Rica,government,5149,G_CRI_003955,LICEO RURAL MEDIO QUESO,secondary,176,YES,LTE,6,Yes,10.96640156,-84.62076652
9ea809a0-4523-38a9-b670-ad6615ae8d67,Costa Rica,government,5150,G_CRI_003956,LICEO SAN MARCOS,secondary,126,YES,LTE,6,Yes,10.60175022,-84.38893882
9c8620e1-e654-3bf6-bea7-46825c04258d,Costa Rica,government,5151,G_CRI_003957,LICEO BUENOS AIRES DE POCOSOL,secondary,157,YES,LTE,6,Yes,10.57895767,-84.50158172
a211ea41-c0c1-3bd7-8039-bd137334b948,Costa Rica,government,5152,G_CRI_003958,LICEO VERACRUZ,secondary,144,YES,LTE,6,Yes,10.85939498,-84.86820757
c2e4d2a6-75d8-3235-99cd-8104901bf428,Costa Rica,government,5154,G_CRI_003959,LICEO RURAL SAN JOAQUIN,secondary,113,YES,LTE,6,Yes,9.87846428,-83.5380356
19697de3-c675-39e4-8644-f3f9a91f2091,Costa Rica,government,5155,G_CRI_003960,LICEO RURAL PACAYITAS,secondary,100,YES,FO,15,Yes,9.88669413,-83.58318412
f48c7c00-0ca8-3c0b-85ef-e6c05597c48a,Costa Rica,government,5156,G_CRI_003961,LICEO RURAL GRANO DE ORO,secondary,171,YES,FO,10,Yes,9.8182316,-83.45518813
ca03ccf9-d848-3b0b-9e6f-af37af3acab6,Costa Rica,government,5159,G_CRI_003962,LICEO SAMARA,secondary,181,YES,FO,3,Yes,9.87441623,-85.50734784
74799b10-069c-37b5-99e3-85327008c083,Costa Rica,government,5161,G_CRI_003963,LICEO RURAL LA ESPERANZA,secondary,57,YES,LTE,6,Yes,10.14750283,-85.56778566
206392db-097a-3531-a2ac-9803711ff1c8,Costa Rica,government,5162,G_CRI_003964,TELESECUNDARIA OSTIONAL,secondary,66,YES,FO,15,Yes,9.99873155,-85.70361976
da2bfdc3-9014-3d46-ad88-95e09fc44039,Costa Rica,government,5163,G_CRI_003965,LICEO RURAL JOSE LUIS JIMENEZ ALCALA,secondary,66,YES,FO,15,Yes,10.09080697,-85.76213418
c02cb4c3-e227-3cea-8894-cf8f45e343c1,Costa Rica,government,5165,G_CRI_003966,LICEO RURAL ISLA VENADO,secondary,97,YES,LTE,6,Yes,9.9893887,-85.07544364
052569bb-ecf4-332b-bdb2-31b3a305b0b4,Costa Rica,government,5166,G_CRI_003967,LICEO FINCA ALAJUELA,secondary,275,YES,FO,10,Yes,8.78287776,-83.25698988
81569050-e973-3dfc-adc7-5a42c16f9cb6,Costa Rica,government,5168,G_CRI_003968,LICEO RURAL BOCA DE SIERPE,secondary,153,YES,ADSL,20,Yes,8.86139688,-83.47189374
b5c68fbc-a92b-3e91-bb9d-b38e13a09a27,Costa Rica,government,5170,G_CRI_003969,LICEO RURAL BARRA PARISMINA,secondary,34,YES,ADSL,2,Yes,10.30469724,-83.35138324
10400092-c3c0-3932-a2ce-11b9a04d7fb8,Costa Rica,government,5171,G_CRI_003970,LICEO RURAL GAVILAN,secondary,130,YES,LTE,6,Yes,9.72514245,-83.05464435
2f195853-319e-30b9-95a4-3672548878d8,Costa Rica,government,5173,G_CRI_003971,LICEO RURAL CAHUITA,secondary,148,YES,ADSL,10,Yes,9.73826396,-82.84149691
b1fb0043-049d-39d6-9545-158f7a056f7c,Costa Rica,government,5176,G_CRI_003972,LICEO RURAL BARRA DE TORTUGUERO,secondary,144,YES,FO,4,Yes,10.5386355,-83.50209185
70eebfb4-9642-3c08-bff7-77e6bab9996b,Costa Rica,government,5177,G_CRI_003973,LICEO RURAL EL PORVENIR,secondary,72,YES,LTE,6,Yes,10.92349344,-85.23642915
3147f1fd-22f1-36ab-bb1d-dcabb1d151b0,Costa Rica,government,5178,G_CRI_003974,LICEO LAS DELICIAS,secondary,324,YES,FO,20,Yes,10.95788278,-85.03712727
6e37dc45-065c-34eb-946a-f4422f239681,Costa Rica,government,5197,G_CRI_003975,UNIDAD PEDAGOGICA CASA HOHAR,secondary,153,YES,FO,10,Yes,10.28530478,-83.74900235
8bede260-f760-321b-b7b2-48635f35719e,Costa Rica,government,5280,G_CRI_003976,CINDEA SAN JUAN DE DIOS-CAI VILMA CURLING RIVERA,,,NO,,0,No,9.8760198,-84.08465264
644045a5-d3ea-359a-9fbd-8bc9da261e68,Costa Rica,government,5281,G_CRI_003977,CINDEA PURISCAL,,,NO,,0,No,9.8379735,-84.20382902
ff5d508b-d23c-31e3-8e60-e8901c1968b1,Costa Rica,government,5282,G_CRI_003978,CINDEA SAN RAFAEL-CAI ADULTO MAYOR,,,NO,,0,No,9.96336514,-84.22432436
cc72d21d-0925-3fba-86d7-070a440a162a,Costa Rica,government,5283,G_CRI_003979,CINDEA PUERTO VIEJO-FINCA OCHO,,,NO,,0,No,10.35313456,-83.95117342
608b0cfe-0218-3048-a39d-be3ae27fcab7,Costa Rica,government,5288,G_CRI_003980,LICEO RURAL MANZANILLO,secondary,96,YES,FO,15,Yes,10.13093811,-85.01983588
d6717185-21de-3f7f-8815-0b39c61c7678,Costa Rica,government,5289,G_CRI_003981,LICEO RURAL DE CEDRAL,secondary,110,YES,ADSL,6,Yes,10.21241118,-84.67759031
d9393f56-0905-3536-bde2-55d4727d9243,Costa Rica,government,5290,G_CRI_003982,LICEO DE CASCAJAL,secondary,455,YES,ADSL,10,Yes,9.98817388,-83.95570506
4348bf5f-6726-383c-ab26-314aef8add40,Costa Rica,government,5291,G_CRI_003983,LICEO RURAL BIJAGUAL,secondary,49,YES,3G,2,Yes,9.65204712,-84.18813966
13eaad70-f12e-3b27-956b-f1106619a92f,Costa Rica,government,5293,G_CRI_003984,LICEO RURAL BOCA TAPADA,secondary,60,YES,LTE,6,Yes,10.67719671,-84.23162199
ea31f338-9a88-32df-a8e9-f0787a5efa44,Costa Rica,government,5294,G_CRI_003985,LICEO RURAL USEKLA,secondary,76,YES,3G,4,Yes,9.61482417,-83.00190359
7ddeaa44-660a-3fd7-9ab6-e83084b35dc5,Costa Rica,government,5295,G_CRI_003986,LICEO LA PERLA,secondary,254,YES,FO,10,Yes,10.18005411,-83.37842496
7983b0ed-65e0-3296-9c3a-d24d0438635e,Costa Rica,government,5296,G_CRI_003987,LICEO RURAL SALVADOR DURAN OCAMPO,secondary,131,YES,LTE,6,Yes,10.48083835,-83.90975877
e8aacebf-8d8a-3313-8b7b-cc80b345f0b4,Costa Rica,government,5297,G_CRI_003988,COLEGIO LA PALMA,secondary,300,YES,FO,20,Yes,8.63914133,-83.44237507
c721966d-636c-38d2-8693-82f86ffb2d04,Costa Rica,government,5299,G_CRI_003989,LICEO CANAAN,secondary,164,YES,FO,15,Yes,9.45606369,-83.60564764
5f08ed3d-6dba-382f-a376-a3b6c749b7aa,Costa Rica,government,5300,G_CRI_003990,LICEO LAS ESPERANZAS,secondary,133,YES,FO,10,Yes,9.2738275,-83.70290407
e6dd515c-34fb-321b-ad9e-551cd7f1ed55,Costa Rica,government,5301,G_CRI_003991,LICEO PLATANILLO DE BARU,secondary,222,YES,FO,15,Yes,9.28904673,-83.80073505
a802fa5b-f773-35e7-9ec5-d8b2f99a4a19,Costa Rica,government,5302,G_CRI_003992,LICEO LOS ANGELES,secondary,248,YES,FO,15,Yes,10.50996234,-84.30176117
a28509f5-2fa6-3f75-b4a4-f0bb0739e33a,Costa Rica,government,5303,G_CRI_003993,LICEO CAPITAN MANUEL QUIROS,secondary,170,YES,LTE,6,Yes,10.72209299,-84.39006716
0fb5f130-a15c-3672-8f80-03798d835b58,Costa Rica,government,5304,G_CRI_003994,LICEO NICOLAS AGUILAR MURILLO,secondary,316,YES,ADSL,6,Yes,10.55565932,-84.65463743
7c978eb1-42f2-3af4-a920-8a8965512cae,Costa Rica,government,5305,G_CRI_003995,TSIPIRI NAK,Primary,15,YES,LTE,6,Yes,9.81771689,-83.40165604
e9e83c5e-d9b8-35b7-8472-6de9a0ab63b5,Costa Rica,government,5306,G_CRI_003996,NIMARI TÃ„WÃ„,Primary,13,YES,LTE,6,Yes,9.83378657,-83.49988578
de254276-13c8-31a5-90b9-113eec250940,Costa Rica,government,5307,G_CRI_003997,VILLA DAMARIS,Primary,78,YES,LTE,6,Yes,9.80350384,-83.44604577
4ca9692f-5f27-3c14-a056-f217cbc8723f,Costa Rica,government,5308,G_CRI_003998,Karko,Primary,14,YES,VSAT,256,Yes,9.8946542,-83.45437037
c8eef70f-44f7-3076-947d-7b21564ba740,Costa Rica,government,5309,G_CRI_003999,YÃ–LDI KICHA,Primary,10,YES,LTE,6,Yes,9.75923978,-83.51080752
